Word,Num,Frequence,Mut,Freedom_L,Freedom_R,Rep,Den,Mark
好听,2,106,4.8,4.475,4.395,10,0.093,0
香飘飘,3,22,6.9,2.765,2.708,10,0.076,-1
壁虎,2,26,7.8,2.481,2.929,10,0.071,-1
nb,2,19,4.8,2.245,2.245,10,0.066,1
地爆天星,4,45,6.6,3.873,4.095,10,0.055,-1
握草,2,31,6.6,3.389,3.582,10,0.026,1
火钳刘明,4,611,4.2,4.588,4.688,9,5.477,1
五百万,3,678,5.8,4.258,4.476,9,4.857,-1
试色,2,782,4.8,5.523,5.357,9,3.025,-1
害怕,2,391,4.7,4.837,4.595,9,2.792,0
前方高能,4,285,7.7,3.507,3.737,9,1.917,1
土豆大丰收,5,287,4.9,5.358,5.273,9,1.758,-1
awsl,4,198,5.3,4.865,5.14,9,1.717,1
泪目,2,1167,4.9,6.191,6.618,9,1.29,1
人才,2,159,4.8,3.695,3.684,9,1.268,0
卢本伟牛逼,5,315,4.8,2.903,3.324,9,1.229,-1
skr,3,140,4.2,3.008,3.217,9,1.091,1
彳亍,2,146,6.5,3.984,4.655,9,1.089,1
前方高能,4,107,6.6,3.939,4.751,9,0.968,1
蕾姆,2,85,6.1,2.902,4.009,9,0.877,1
skr,3,134,4.5,2.798,2.739,9,0.85,1
哀酱,2,53,4.7,4.383,4.43,9,0.818,-1
好听,2,77,4.3,4.59,4.954,9,0.798,0
火钳刘明,4,252,6.1,5.211,5.119,9,0.769,1
卢来佛祖,4,232,4.5,6.057,6.185,9,0.739,1
卧槽,2,85,5.8,5.076,4.44,9,0.722,1
泪目,2,153,5.1,4.064,4.306,9,0.707,1
哲学,2,409,4.8,3.303,2.656,9,0.59,0
牛逼,2,129,4.9,5.025,4.989,9,0.519,1
老子学个屁,5,64,4.9,3.427,4.165,9,0.509,-1
前方高能,4,211,7,2.502,2.44,9,0.5,1
花瓣澡,3,74,5.7,3.646,4.057,9,0.485,-1
我要,2,63,5.3,3.595,2.629,9,0.458,-1
66,2,428,4.8,2.337,2.273,9,0.455,1
哟哟,2,110,5.4,3.024,3.133,9,0.453,1
哈哈哈,3,484,4.6,2.214,2.253,9,0.451,-1
献出心脏,4,80,6.5,2.039,2.654,9,0.415,1
热血,2,56,7.1,3.55,3.324,9,0.384,0
八爷,2,103,6.7,5.298,5.1,9,0.373,-1
泪目,2,94,5.5,4.753,4.38,9,0.363,1
好听,2,62,4.5,4.241,3.948,9,0.357,0
nb,2,55,5.7,4.006,4.513,9,0.326,1
卢姥爷,3,75,4.7,4.027,4.812,9,0.307,1
skr,3,115,5.3,4.724,4.724,9,0.297,1
火钳刘明,4,96,4.8,4.767,5.219,9,0.26,1
要来了,3,75,4.5,3.16,3.965,9,0.256,-1
可爱,2,24,5.8,2.309,2.792,9,0.232,0
妙啊,2,37,7.3,2.478,2.358,9,0.217,-1
23,2,61,4.2,3.88,2.789,9,0.213,-1
牛逼,2,28,5.9,3.574,3.503,9,0.206,1
nb,2,74,5.9,2.338,3.837,9,0.204,1
嘤嘤,2,123,4.8,3.288,3.322,9,0.188,-1
lbwnb,5,38,4.5,3.938,3.885,9,0.183,-1
nb,2,56,4.1,3.976,3.841,9,0.178,1
开炮,2,76,6,4.784,4.92,9,0.171,-1
啦啦,2,90,5.3,2.286,2.276,9,0.171,1
真香,2,57,5.3,3.606,3.82,9,0.155,1
优秀,2,25,6.5,2.413,2.923,9,0.149,0
菜碧,2,35,5.6,3.526,3.536,9,0.148,-1
看简介,3,22,6.1,2.617,2.981,9,0.144,-1
鸡哥来了,4,103,4.6,4.405,4.511,9,0.135,-1
厚葬厚葬,4,288,4,3.883,2.686,9,0.127,-1
口区,2,61,7,2.562,2.463,9,0.122,-1
好活当赏,4,20,6.9,2.384,2.346,9,0.112,1
前方高能,4,34,4.8,2.985,2.985,9,0.104,1
up有故事,5,34,5.3,3.476,3.453,9,0.103,-1
大佬,2,19,6,2.88,2.985,9,0.103,1
蓝蓝路,3,44,4.9,2.9,2.455,9,0.095,1
尻面茎,3,18,4.3,2.308,2.837,9,0.093,-1
害怕,2,30,5.1,2.615,2.774,9,0.091,0
混入其中,4,30,7.1,3.756,3.623,9,0.091,1
封面,2,329,5.1,6.153,5.977,9,0.087,0
jj,2,64,5.5,2.155,2.167,9,0.083,-1
嘿嘿,2,38,7.3,2.193,2.087,9,0.08,0
牛逼,2,25,7.3,3.232,3.343,9,0.072,1
三连,2,27,5.6,3.254,3.402,9,0.071,1
牛逼牛逼,4,32,5,2.174,2.111,9,0.065,-1
天才,2,32,4.3,3.364,3.765,9,0.064,0
99,2,33,5.4,2.364,2.22,9,0.059,1
彳亍,2,20,7.9,2.795,2.795,9,0.05,1
牛逼牛逼,4,34,5.9,2.117,2.176,9,0.05,-1
上头上头,4,102,4.7,3.817,4.149,9,0.047,1
交封不杀,4,181,6.4,5.092,5.636,9,0.044,1
伟哥,2,167,5.6,5.233,5.163,9,0.039,-1
4999,4,17,5.4,2.558,2.676,9,0.034,-1
好听好听,4,38,5.3,2.457,2.457,9,0.028,1
王菲,2,25,7.4,3.059,2.738,9,0.02,-1
可爱,2,318,4.2,3.23,4.336,8,5.527,0
握草,2,346,5.8,4.834,4.74,8,2.967,1
火钳刘明,4,469,4.5,5.892,5.982,8,2.811,1
火钳刘明,4,487,4.4,5.958,5.929,8,2.806,1
卧槽,2,338,4.8,4.856,4.764,8,2.708,1
害怕,2,221,4.2,5.035,4.907,8,2.58,0
密码正确,4,296,5.8,3.737,4.107,8,2.551,-1
新一,2,134,4.2,4.285,5.126,8,2.273,-1
害怕,2,238,4.2,5.52,5.596,8,2.192,0
艾蕾,2,373,6.5,3.752,4.253,8,1.838,1
火钳刘明,4,427,4.2,6.035,6.021,8,1.797,1
害怕,2,214,5.1,4.9,4.727,8,1.588,0
川宝,2,205,4.5,3.859,4.638,8,1.263,-1
银灰,2,210,7.1,2.189,4.454,8,1.015,1
秒啊,2,230,4.5,5.141,4.995,8,0.99,-1
孟鹤堂,3,116,4.9,4.878,4.774,8,0.899,1
好活,2,84,4.5,4.128,4.04,8,0.816,-1
弹幕,2,159,7,5.142,4.127,8,0.68,1
牛逼,2,180,5.6,5.559,5.629,8,0.671,1
可带劲了,4,118,4.2,4.892,5.009,8,0.634,-1
nb,2,187,4,4.929,4.839,8,0.599,1
再来亿遍,4,82,6.1,3.637,4.2,8,0.595,1
666,3,207,4.1,2.1,2.159,8,0.57,1
金坷垃,3,125,6.6,4.568,3.845,8,0.531,1
好孩子,3,25,4.6,2.882,3.103,8,0.486,-1
好活,2,100,4.2,4.936,4.505,8,0.425,-1
牛逼,2,100,6.5,4.444,4.054,8,0.369,1
啊啊啊,3,251,4.3,2.054,2.004,8,0.364,-1
牛逼,2,144,6.6,4.885,4.942,8,0.362,1
歪嘴,2,256,5.2,6.17,4.46,8,0.353,-1
隔离,2,57,6.1,2.368,3.673,8,0.351,0
火钳刘明,4,133,6.7,4.111,4.646,8,0.326,1
痘痘,2,95,9.4,2.808,2.836,8,0.308,-1
呵呵,2,74,6.4,2.468,2.507,8,0.302,1
优秀,2,41,6.1,4.076,4.186,8,0.3,0
宝批龙,3,60,5.7,4.326,5.074,8,0.29,-1
鹤壁,2,53,6.2,2.543,2.392,8,0.268,-1
哈哈哈,3,115,5.2,2.156,2.23,8,0.256,-1
烟鬼,2,35,5.4,3.928,3.871,8,0.233,-1
33,2,112,4.8,2.02,3.927,8,0.229,-1
牛皮,2,34,4.7,2.35,2.734,8,0.225,0
牛逼,2,44,5.7,3.052,3.67,8,0.22,1
面对他,3,44,5.6,3.25,3.742,8,0.215,-1
0,2,163,5.5,2.913,3.11,8,0.214,-1
看不见我,4,32,6.6,2.897,2.95,8,0.208,-1
可爱,2,62,4.9,4.105,3.887,8,0.198,0
牛逼,2,62,5.2,3.103,4.303,8,0.196,1
哈哈,2,176,5.5,2.167,2.276,8,0.193,0
大力我老婆,5,32,4.5,2.812,2.895,8,0.184,-1
社会社会,4,47,5.9,2.814,3.122,8,0.174,1
茸茸,2,39,5.2,3.745,3.489,8,0.172,-1
卧槽,2,28,7.3,3.065,3.646,8,0.168,1
妙啊妙啊,4,56,4.5,2.933,2.972,8,0.142,-1
快乐快乐,4,108,5.7,2.615,2.534,8,0.133,-1
雷姆,2,122,5.7,4.583,4.581,8,0.132,1
cxk,3,23,6.6,3.234,3.495,8,0.128,1
van,3,44,6.1,4.055,4.055,8,0.127,1
好听好听,4,44,4.7,2.85,2.685,8,0.12,1
ao,2,30,5.1,2.938,3.114,8,0.111,-1
鸡你太美,4,34,6,3.046,3.627,8,0.105,1
pvznb,5,44,5.4,3.519,3.369,8,0.104,-1
爬爬爬,3,177,4.4,2.134,2.236,8,0.103,-1
波澜哥,3,28,6.6,3.677,3.721,8,0.1,1
土块土块,4,204,4.3,3.464,3.074,8,0.1,-1
high,4,19,4.1,2.352,2.963,8,0.099,1
xi,2,42,4.8,2.963,2.777,8,0.091,-1
剁手,2,25,6.3,3.313,3.188,8,0.078,-1
nb,2,16,5.6,2.203,2.078,8,0.075,1
rip,3,54,6.3,3.94,4,8,0.072,1
抖精神,3,32,6.2,2.396,2.525,8,0.065,-1
卧槽,2,17,6.6,2.696,2.814,8,0.063,1
上电视,3,30,4.8,2.927,2.85,8,0.054,1
呵呵,2,43,7.8,2.383,2.075,8,0.047,1
卢本伟牛逼,5,23,5.2,2.119,2.119,8,0.045,-1
握草,2,32,8.5,3.499,3.812,8,0.038,1
泪目泪目,4,41,5.6,2.751,2.818,8,0.028,-1
66,2,193,4.5,2.417,2.501,8,0.016,1
魔鬼,2,736,4,5.604,5.334,7,6.604,0
导演郭敬明,5,694,4.9,4.873,5.039,7,6.434,-1
ssr,3,1246,4.5,4.778,4.982,7,6.168,-1
害怕,2,490,4.8,4.928,5.109,7,3.006,0
泪目,2,624,4.5,5.402,5.915,7,2.508,1
害怕,2,266,5.9,4.889,4.943,7,2.066,0
真实,2,153,5.4,4.924,4.764,7,1.292,0
吐痰,2,354,4.8,5.025,5.178,7,1.249,1
哭了,2,281,4.1,3.658,3.736,7,1.216,-1
正片开始,4,144,8.4,3.694,3.234,7,1.15,1
火钳刘明,4,137,4.5,4.975,5.205,7,1.065,1
呵呵,2,166,6.9,3.772,3.581,7,1.055,1
正道的光,4,897,5,5.44,4.582,7,1.038,1
nb,2,106,4.3,4.544,4.571,7,0.988,1
卢本伟流弊,5,123,4.6,3.42,3.441,7,0.958,-1
再来亿遍,4,69,5.4,4.69,4.489,7,0.954,1
保护,2,229,5.2,4.7,4.578,7,0.947,0
2,2,84,4.9,3.565,3.54,7,0.877,-1
nb,2,251,5.7,5.178,5.871,7,0.841,1
卧槽,2,143,6.5,4.979,5.245,7,0.763,1
小埋,2,106,5,4.1,4.201,7,0.755,1
秀秀秀,3,116,5.5,3.234,3.221,7,0.681,-1
开花,2,196,5.4,4.842,4.984,7,0.619,0
wu,2,216,4.6,3.873,4.262,7,0.604,-1
李云龙,3,140,5.6,5.188,4.405,7,0.601,1
nb,2,63,5.2,4.563,4.834,7,0.593,1
啦啦啦,3,180,6.7,2.151,2.323,7,0.593,1
前方高能,4,86,5.8,4.484,4.161,7,0.51,1
叫爹,2,56,6.1,3.554,3.12,7,0.506,-1
呵呵,2,85,6.1,3.399,2.406,7,0.473,1
nb,2,74,5.5,3.698,4.128,7,0.462,1
牛逼,2,147,5.3,4.299,4.281,7,0.421,1
波澜,2,82,4.5,4.467,4.281,7,0.406,1
暗杠,2,94,7.8,4.243,4.708,7,0.386,-1
泪目,2,92,7,4.606,4.361,7,0.379,1
歪比巴卜,4,147,6.5,4.044,4.294,7,0.378,1
升华主题,4,100,5.7,4.811,4.778,7,0.364,-1
哈哈,2,320,4.3,2.226,2.341,7,0.343,0
超神,2,74,6.2,2.155,2.036,7,0.338,-1
skr,3,226,5.8,4.931,5.329,7,0.335,1
哈哈哈哈,4,364,4.5,2.12,2.145,7,0.322,-1
前方高能,4,73,5.6,4.248,4.801,7,0.303,1
不能,2,43,5.2,2.494,3.74,7,0.275,0
牛逼,2,73,5.9,4.493,4.48,7,0.256,1
卧槽,2,58,6.9,3.215,3.434,7,0.246,1
nb,2,61,4.9,4.177,3.669,7,0.245,1
牛逼牛逼,4,58,4.2,3.192,3.215,7,0.243,-1
wc,2,34,4.6,2.968,3.867,7,0.241,-1
好听,2,47,4.9,3.932,3.952,7,0.233,0
牛逼,2,22,5.9,3.664,3.3,7,0.232,1
杨超越,3,53,5.9,2.834,3.002,7,0.205,1
波澜,2,62,7.1,4.757,3.054,7,0.204,1
扶弟魔,3,31,6.1,4.256,4.236,7,0.198,1
骚老师好,4,33,4.3,3.855,4.161,7,0.194,-1
泪目,2,38,6.8,3.7,4.122,7,0.176,1
卧槽,2,29,6.6,3.03,3.073,7,0.173,1
牛逼,2,29,5.5,3.66,3.797,7,0.171,1
别吹,2,46,6.6,2.649,2.78,7,0.168,-1
害怕,2,48,6.2,4.066,3.842,7,0.167,0
鸡哥牛逼,4,105,5,3.948,4.216,7,0.152,-1
牛逼,2,73,7.7,3.428,3.411,7,0.147,1
合影合影,4,41,5.9,3.036,3.054,7,0.132,1
弹幕护体,4,75,6.3,2.543,2.747,7,0.122,1
洪武,2,41,4.8,4.004,2.874,7,0.117,-1
无敌,2,29,5.7,3.978,3.275,7,0.113,1
保护,2,29,5,2.022,2.117,7,0.112,0
牛批牛批,4,60,4.7,2.69,2.561,7,0.111,-1
牛逼,2,62,6,4.715,4.405,7,0.109,1
牛逼,2,20,5.3,2.939,3.139,7,0.105,1
彳亍彳亍,4,76,5,2.795,2.843,7,0.104,1
牛逼,2,37,5.7,3.511,3.747,7,0.103,1
nb,2,33,4.1,3.915,4.119,7,0.097,1
牛逼,2,82,6.5,4.679,4.815,7,0.083,1
魔鬼,2,19,5.4,2.746,2.641,7,0.077,0
嘤嘤,2,79,6.9,2.219,2.27,7,0.075,-1
奥利给,3,112,6.1,5.229,4.069,7,0.072,1
口区口区,4,89,4.6,2.571,2.502,7,0.072,-1
离谱离谱,4,60,4.7,2.465,2.357,7,0.072,-1
dark,4,26,4.8,2.773,2.59,7,0.068,1
又来了,3,19,4.1,2.168,3.326,7,0.067,-1
嘿嘿嘿,3,55,7.2,2.126,2.263,7,0.066,-1
前方高能,4,19,6.3,3.326,3.181,7,0.062,1
回来,2,18,5.1,2.933,2.663,7,0.061,0
妙哉,2,22,6.3,2.768,2.332,7,0.054,1
呵呵,2,25,8.4,2.22,2.11,7,0.046,1
渣渣,2,24,7.6,2.511,2.709,7,0.046,1
般配,2,47,7.5,4.006,4.384,7,0.045,1
喵喵,2,31,5.9,2.037,2.101,7,0.045,1
卧槽,2,19,8.4,2.985,2.985,7,0.045,1
害怕,2,19,6.4,3.221,3.326,7,0.043,0
妈妈,2,50,5,3.286,2.897,7,0.032,0
来啦,2,27,4.2,3.57,3.616,7,0.029,-1
全明星,3,16,6.6,3.031,2.733,7,0.023,1
握草,2,19,7.3,2.564,2.564,7,0.019,1
嘿嘿,2,34,7.5,2.062,2.202,7,0.003,0
动物园演讲,5,526,4.1,4.911,5.112,6,7.938,-1
火钳刘明,4,791,4,6.027,6.161,6,6.833,1
火钳刘明,4,467,8.2,3.597,3.583,6,3.8,1
van,3,503,5.9,5.298,3.883,6,3.479,1
注入灵魂,4,407,4.3,5.599,5.571,6,3.292,1
合影,2,424,5.4,3.016,5.705,6,2.349,1
孬娃,2,239,4.2,5.563,5.282,6,1.95,-1
好可爱,3,178,4.2,4.312,4.031,6,1.906,-1
nb,2,648,4,2.251,4.829,6,1.865,1
彳亍,2,296,5.4,4.247,5.077,6,1.795,1
麻衣,2,133,5.9,2.411,4.241,6,1.543,1
反弹,2,212,6.2,2.816,5.118,6,1.481,1
鸡哥,2,1024,4.8,5.301,4.911,6,1.444,-1
上香,2,190,4.3,5.488,5.705,6,1.394,1
卧槽,2,93,4.8,4.211,4.799,6,1.371,1
土块,2,159,5.1,4.65,5.165,6,1.28,1
wdnmd,5,234,4.6,4.896,4.871,6,1.198,1
奥义,2,103,5.7,4.118,4.002,6,1.086,-1
害怕,2,92,5.2,4.378,4.39,6,1.025,0
留名,2,178,5.9,4.062,5.547,6,0.994,1
朵拉,2,533,5.1,2.267,2.235,6,0.924,-1
酒吞,2,194,7,4.447,4.583,6,0.919,1
ha,2,170,4.2,2.545,2.891,6,0.883,-1
卢本伟挂壁,5,173,4.6,2.432,2.07,6,0.875,-1
大爷,2,117,5.4,5.037,5.522,6,0.808,0
上头,2,77,5.3,5.108,4.463,6,0.767,0
鸡你太美,4,189,4.8,4.008,4.504,6,0.751,1
御馔津,3,131,7.2,3.584,4.277,6,0.64,1
前方高能,4,80,5.3,3.214,3.555,6,0.615,1
爸比,2,25,5.1,2.099,2.529,6,0.6,-1
再来亿遍,4,145,6.7,5.272,5.16,6,0.562,1
超神,2,67,6.1,4.712,5.136,6,0.544,-1
妈妈,2,83,5.6,3.444,3.269,6,0.526,0
五百万,3,72,5.3,3.448,3.454,6,0.495,-1
666,3,317,4.8,2.974,2.888,6,0.455,1
妙啊,2,64,4.7,4.539,4.385,6,0.444,-1
艾伦,2,62,6.6,4.115,3.809,6,0.434,1
救命,2,53,6.1,3.938,3.201,6,0.425,0
杨超越,3,78,5.5,4.277,4.054,6,0.424,1
天之蕉子,4,62,7.3,4.078,3.472,6,0.401,1
还有一件事,5,45,4.7,3.613,4.182,6,0.377,-1
盖亚,2,39,6.1,3.894,3.913,6,0.37,1
大制作,3,319,4.8,5.011,5.225,6,0.365,1
牛逼,2,75,6.5,4.78,4.279,6,0.358,1
爱我苏联,4,56,5.6,2.106,2.309,6,0.355,-1
百万,2,91,5.3,2.292,4.915,6,0.355,0
nb,2,88,7.1,3.541,3.623,6,0.343,1
nb,2,102,4.5,3.246,3.42,6,0.342,1
恶心,2,83,5.6,5.054,4.677,6,0.34,0
再来亿遍,4,38,7.1,3.254,2.869,6,0.337,1
高能,2,72,5.5,2.588,3.708,6,0.332,0
般配,2,27,6,3.052,2.946,6,0.323,1
nb,2,42,5.3,3.434,3.808,6,0.32,1
蕾姆,2,38,6.2,2.418,2.099,6,0.311,1
牛批,2,38,5.5,3.766,3.711,6,0.308,1
up,2,83,6.9,4.916,3.503,6,0.305,1
woc,3,40,6.1,2.889,3.629,6,0.302,1
害怕,2,89,5.9,4.044,4.022,6,0.299,0
投币,2,70,4.7,5.184,5.009,6,0.295,1
牛逼,2,75,5.4,4.579,4.339,6,0.294,1
再来亿遍,4,31,6.6,3.846,4.233,6,0.286,1
shake,5,56,6.9,2.185,2.169,6,0.258,-1
卧槽,2,32,6.1,3.043,3.046,6,0.244,1
初音未来,4,93,5.1,3.232,3.293,6,0.242,1
卧槽,2,58,7.2,3.764,4.039,6,0.236,1
秀儿,2,58,5.6,4.995,4.808,6,0.235,1
超神,2,126,7.5,2.157,2.204,6,0.229,-1
优秀,2,57,6.6,4.539,4.591,6,0.226,0
卧槽,2,23,7.5,3.323,3.638,6,0.222,1
贝爷,2,62,6,4.917,5.041,6,0.219,1
giao,4,211,5.6,2.648,2.965,6,0.213,1
不至于,3,41,4.9,2.8,2.849,6,0.198,0
啊啊啊,3,166,4.4,2.077,2.077,6,0.196,-1
nb,2,30,4.9,3.615,3.108,6,0.193,1
66,2,78,4.9,2.009,2.158,6,0.19,1
卧槽,2,180,6.8,5.538,5.377,6,0.19,1
卧槽,2,60,7.4,4.648,4.35,6,0.188,1
呵呵,2,33,6.7,2.418,2.174,6,0.185,1
哟哟哟,3,58,5.2,2.006,2.006,6,0.17,-1
泪目,2,33,7.5,2.734,2.636,6,0.167,1
牛批,2,47,5.2,4.57,4.815,6,0.167,1
带劲,2,21,6.2,3.178,2.689,6,0.165,1
啦啦啦,3,61,5.8,2.874,2.898,6,0.16,1
对对,2,100,4.3,2.841,2.862,6,0.157,1
牛逼,2,52,5.3,4.222,4.152,6,0.152,1
再来亿遍,4,28,5.6,2.615,3.548,6,0.15,1
嘤嘤嘤,3,62,4.6,4.355,4.47,6,0.142,-1
面对它,3,46,6,3.104,3.373,6,0.141,-1
啊啊啊,3,140,4.4,2.243,2.216,6,0.128,-1
75,3,27,5,3.899,4.029,6,0.125,-1
ok,2,66,4.2,5.195,4.982,6,0.123,1
0,3,37,4.1,2.288,2.478,6,0.121,-1
牛逼,2,44,5.3,4.151,4.17,6,0.121,1
nb,2,29,5.1,2.372,2.595,6,0.119,1
留名,2,67,6,4.11,4.1,6,0.118,1
仗承,2,25,4.6,3.235,3.152,6,0.117,-1
卧槽卧槽,4,52,5,2.816,2.962,6,0.113,-1
woc,3,38,4.7,4.337,4.376,6,0.109,1
do,2,16,4.4,2.406,2.046,6,0.104,-1
呵呵,2,50,6.6,3.149,2.59,6,0.1,1
xxx,3,33,4,2.304,2.243,6,0.098,-1
nb,2,23,5.1,3.393,3.109,6,0.094,1
西内,2,19,7,2.394,2.394,6,0.094,-1
fa,2,19,5,2.5,2.394,6,0.093,-1
厉害,2,97,6.6,4.5,3.738,6,0.089,0
卧槽,2,26,6.7,3.088,3.258,6,0.082,1
鲲鲲,2,26,6.3,3.083,3.006,6,0.081,1
主题升华,4,31,5.6,2.315,2.38,6,0.079,-1
nb,2,30,5.9,3.468,2.853,6,0.078,1
蕾姆,2,25,6.7,3.313,3.863,6,0.078,1
金坷垃,3,18,7.5,2.88,3.039,6,0.074,1
爪巴,2,48,6.7,3.66,3.602,6,0.071,1
金坷垃,3,42,7.5,4.65,4.525,6,0.066,1
rap,3,20,6.1,3.246,3.309,6,0.06,1
葛叔,2,20,6.9,3.641,3.541,6,0.058,1
精髓,2,47,7.4,3.881,4.474,6,0.057,1
哈哈,2,97,6.2,2.145,2.139,6,0.056,0
厉害厉害,4,23,5.8,2.782,2.869,6,0.051,1
有毒,2,28,5,4.009,3.767,6,0.048,0
ss,2,66,4,2.192,3.966,6,0.046,-1
woc,3,44,4.2,3.613,4.165,6,0.044,1
呵呵,2,19,9.1,2.14,2.245,6,0.038,1
你比我白,4,27,5.1,3.792,2.735,6,0.034,-1
aliez,5,22,4.8,3.152,3.384,6,0.033,-1
前方高能,4,16,5.7,2.772,2.147,6,0.031,1
超神,2,16,5.7,2.046,3.149,6,0.03,-1
泪目泪目,4,80,4.8,3.289,3.5,6,0.028,-1
加油,2,102,6.3,5.403,5.422,6,0.026,1
卧槽卧槽,4,42,7,2.045,2.14,6,0.026,-1
巴掌战神,4,16,5.5,2.522,3.031,6,0.016,-1
牛逼鸡哥,4,41,5.1,2.198,3.1,6,0.002,-1
合影,2,2030,5.3,4.387,5.983,5,21.407,1
精神污染,4,939,4.7,6.406,6.407,5,6.181,1
借你吉言,4,614,4.9,3.592,2.891,5,5.25,1
害怕,2,388,4.4,5.034,4.894,5,4.31,0
我是渣渣辉,5,352,4.8,4.484,4.604,5,3.451,-1
离谱,2,570,4.9,4.279,5.003,5,3.256,1
火钳刘明,4,196,4.1,4.939,5.331,5,2.494,1
虎狼之词,4,240,4.3,5.047,5.388,5,2.388,1
火钳刘明,4,393,4.8,6.025,6.034,5,2.21,1
上香,2,216,4,4.751,4.637,5,1.85,1
香蕉,2,340,5.7,4.051,2.318,5,1.768,0
精彩,2,251,4.5,4.135,4.479,5,1.644,0
我是渣渣飞,5,140,4.8,4.333,3.987,5,1.429,-1
牛逼,2,187,4.9,4.05,3.682,5,1.357,1
真香,2,243,4.5,5.542,5.624,5,1.335,1
绿的,2,163,4.5,3.866,4.304,5,1.333,-1
恶心,2,80,4.8,4.399,4.201,5,1.226,0
来了,2,969,4.2,5.086,5.729,5,1.197,-1
蕾丝,2,192,4.1,2.348,2.507,5,1.176,1
火钳刘明,4,176,5.7,5.812,5.782,5,1.148,1
牛逼,2,157,5,4.776,4.519,5,1.145,1
骗吃骗喝,4,140,5.4,4.857,4.741,5,1.133,1
牛逼,2,89,6.3,4.775,4.655,5,0.988,1
再见,2,235,5.2,4.292,4.776,5,0.932,0
泪目,2,112,6,4.978,5.377,5,0.832,1
文艺复兴,4,120,7.6,3.771,4.234,5,0.81,0
前方高能,4,126,5.9,2.199,2.018,5,0.792,1
伯爵,2,170,7.5,2.987,4.031,5,0.777,1
镇站之宝,4,203,6,5.182,5.878,5,0.754,1
超越,2,126,5.3,2.457,4.566,5,0.742,0
欢迎回来,4,87,4.3,4.652,5.035,5,0.741,1
厉害,2,124,4.7,4.176,4.064,5,0.696,0
茨林,2,143,4.2,3.854,4.595,5,0.695,1
nb,2,98,5.7,3.342,3.268,5,0.688,1
skr,3,118,4.9,4.156,4.142,5,0.671,1
卢本伟阿姨,5,83,4.6,3.007,3.061,5,0.658,-1
害怕,2,155,4.3,5.287,4.846,5,0.63,0
老番茄,3,360,4.9,5.921,5.826,5,0.625,1
前方高能,4,154,4.8,4.66,4.893,5,0.607,1
祖龙,2,161,5.5,5.577,5.443,5,0.591,-1
老婆,2,156,6.1,4.319,5.749,5,0.579,0
卢本伟公司,5,72,4.6,2.942,3.345,5,0.567,-1
自由,2,152,4.6,2.984,4.498,5,0.567,0
籽岷,2,64,5.2,4.956,3.045,5,0.563,1
百万填词,4,172,6.2,4.784,5.19,5,0.547,1
牛壁,2,138,4.6,5.201,5.352,5,0.544,1
老大,2,85,4.9,5.174,4.63,5,0.538,0
卢本伟农民,5,94,4.6,2.083,2.099,5,0.533,-1
牛逼,2,66,6.9,4.163,4.143,5,0.533,1
前方高能,4,120,5.7,4.513,4.251,5,0.493,1
偷袭,2,81,5.6,5.089,5.178,5,0.481,1
无睾,2,116,4.5,2.629,3.61,5,0.48,-1
人才,2,61,4.9,4.656,4.646,5,0.473,0
nb,2,35,5,3.2,4.093,5,0.441,1
救命,2,37,7.1,3.054,2.743,5,0.429,0
没错,2,113,4.8,4.451,4.53,5,0.406,-1
金坷垃,3,139,5.7,4.399,3.966,5,0.401,1
小天狗,3,83,4.3,3.489,4.482,5,0.401,1
牛本伟卢逼,5,72,5.3,2.482,2.538,5,0.4,-1
害怕,2,347,5.7,5.445,5.386,5,0.396,0
加油,2,91,6.4,4.58,4.813,5,0.359,1
牛逼,2,87,4.9,4.555,4.335,5,0.359,1
nb,2,72,5.4,3.819,3.891,5,0.352,1
牛逼,2,80,7.9,4.776,5.023,5,0.343,1
百万助攻,4,74,6.5,4.584,4.568,5,0.338,1
牛逼,2,59,5,4.851,4.878,5,0.336,1
nb,2,69,6.6,4.575,4.27,5,0.33,1
panda,5,47,5.4,3.661,3.811,5,0.328,-1
11,2,89,4.6,3.647,3.794,5,0.325,-1
牛批,2,43,5.3,3.992,4.123,5,0.321,1
卧槽,2,39,7.3,3.247,4.004,5,0.321,1
魔鬼,2,160,5.2,2.918,4.101,5,0.318,0
挂壁,2,62,5.4,3.744,4.599,5,0.317,-1
van,3,121,5.9,4.914,5.008,5,0.309,1
nb,2,58,5.8,4.101,4.054,5,0.303,1
mur,3,44,6.1,3.252,2.31,5,0.302,-1
哈哈哈,3,237,4.2,2.423,2.567,5,0.291,-1
魔鬼,2,69,5.5,3.695,4.647,5,0.289,0
牛逼,2,83,6.2,4.162,3.922,5,0.289,1
去世,2,45,6.7,3.623,4.625,5,0.289,0
牛逼,2,33,7.8,3.836,3.801,5,0.287,1
绝活,2,34,6.3,2.607,3.557,5,0.283,1
卢本伟操作,5,39,4.6,2.532,2.325,5,0.283,-1
投币,2,66,5.7,4.651,4.44,5,0.277,1
呵呵,2,50,6.4,3.027,2.161,5,0.275,1
再来亿遍,4,30,5.5,3.468,3.933,5,0.268,1
雷军,2,32,6.1,2.733,3.031,5,0.264,1
pvz牛逼,5,257,5.4,2.243,2.336,5,0.261,-1
厉害,2,37,6.1,3.389,2.869,5,0.256,0
逆子,2,40,6.3,3.376,3.912,5,0.254,1
这次一定,4,83,5.7,3.985,4.267,5,0.251,-1
