Word,Num,Frequence,Mut,Freedom_L,Freedom_R,Rep,Den,Bvid,Tname,View,Like,Danmaku,Reply,Coin,Share,Favorite,Length,Mark
江苏,2,20,7.8,4.022,3.641,2,0.051,BV1wb411A7rc,搞笑,2671992,75930,12355,4291,34050,13658,10306,352,0
汤姆,2,35,7.3,4.272,3.59,1,0.146,BV1U441127NE,鬼畜调教,3416379,226168,18975,2862,135633,18993,111063,240,1
汪涵,2,57,7.6,4.801,4.925,1,0.695,BV16E411g7Wp,鬼畜调教,14094497,935818,26819,6148,287875,80501,367484,82,1
沈腾,2,23,6.9,4.056,3.762,1,0.192,BV1FW411R7cH,人力VOCALOID,1822255,35136,5801,1130,16862,14170,23685,120,-1
沙溢,2,45,6.3,4.775,4.758,1,0.385,BV1NW411R7BD,人力VOCALOID,1835102,47969,4886,1332,53269,18949,41687,117,-1
没开挂,3,21,5.2,3.118,3.726,2,0.092,BV1KJ411w7dT,鬼畜调教,1358196,94423,23267,4401,63517,11021,37413,218,-1
没想到,3,23,5.5,3.48,3.099,1,0.026,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,0
没有开挂,4,30,6.3,2.505,3.374,2,0.133,BV1KJ411w7dT,鬼畜调教,1358196,94423,23267,4401,63517,11021,37413,218,1
没有开挂,4,79,6.4,2.665,4.167,2,0.12,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,1
没有,2,17,5.1,3.97,3.852,2,0.119,BV1ix411z7G1,鬼畜调教,7818623,170800,41315,8247,175609,129873,224392,135,0
没有,2,66,5.1,3.428,2.554,1,0.478,BV13r4y1w7Lm,鬼畜剧场,4505498,288812,10366,2708,109452,105496,93799,138,0
没有,2,71,5.2,4.603,3.537,2,0.321,BV1KJ411w7dT,鬼畜调教,1358196,94423,23267,4401,63517,11021,37413,218,0
没毛病,3,18,6.3,4.17,3.948,1,0.02,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,1
油头,2,61,5.6,4.898,4.9,1,0.069,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,-1
法克油,3,52,5.7,2.804,2.466,3,0.479,BV1pi4y1x7s7,鬼畜调教,4688283,167430,5219,2744,77194,68915,81373,96,-1
法克,2,16,7.8,2.092,2.217,3,0.148,BV1qs411b7zX,鬼畜调教,1306077,21374,7606,1398,19456,3612,26616,81,1
法外狂徒,4,44,5.2,4.187,3.297,2,0.178,BV1pz4y1Q7p2,人力VOCALOID,8236456,714805,19485,4107,623584,43208,306750,242,1
法师,2,33,7,4.082,4.597,2,0.049,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,-1
泡泡,2,42,6.5,3.4,4.463,2,0.072,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,-1
泡泡,2,50,5.1,3.377,4.383,2,0.183,BV1U441127NE,鬼畜调教,3416379,226168,18975,2862,135633,18993,111063,240,-1
泡澡,2,27,6.8,3.583,4.032,1,0.031,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,-1
波波,2,31,5.7,4.018,3.417,1,0.055,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,-1
波鲁那雷夫,5,30,6.9,4.415,4.015,1,0.053,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,1
注入灵魂,4,167,5.7,3.527,3.21,1,0.546,BV17t41187uZ,鬼畜调教,6512580,370555,33586,13707,368143,145025,246093,306,1
注入灵魂,4,17,6.3,3.41,3.528,1,0.157,BV1Nt411t7JY,鬼畜调教,1146094,64542,2472,3469,48042,8828,24345,108,1
注入灵魂,4,25,7.4,3.699,3.684,3,0.284,BV1E7411h761,鬼畜调教,3180088,243471,12048,2508,125463,31706,111597,81,1
注入灵魂,4,26,7.7,3.038,3.007,1,0.12,BV1Jt411F7vW,搞笑,1447252,119401,10251,1634,83261,16011,44088,217,1
注入灵魂,4,31,5.5,3.665,3.689,1,0.055,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,1
注入灵魂,4,65,6.4,4.687,4.606,1,0.136,BV1Hs411N7BJ,鬼畜调教,1373958,49492,9791,1208,45094,29635,38983,478,1
注意,2,18,6.7,4.059,3.308,1,0.02,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,0
注意,2,24,7.7,3.97,3.689,2,0.032,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,0
泪水,2,21,6.4,2.392,3.821,1,0.037,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,0
泪目泪目,4,56,5.1,2.006,2.006,4,0.033,BV1Ua4y1v7up,人力VOCALOID,3008250,164276,9709,6745,38989,32884,28114,184,-1
泪目,2,153,5.1,4.064,4.306,9,0.707,BV1Ua4y1v7up,人力VOCALOID,3008250,164276,9709,6745,38989,32884,28114,184,1
泪目,2,20,7.1,4.222,4.122,1,0.122,BV15W411i7dR,人力VOCALOID,2384323,33262,10365,4185,70770,21261,55689,164,1
泪目,2,22,6.2,3.049,3.573,1,0.141,BV17y4y1k7cf,鬼畜剧场,9080936,524329,20484,7778,411321,296994,258458,156,1
泪目,2,22,6.5,3.971,4.187,1,0.04,BV1Jt411r7yv,鬼畜调教,1735236,57209,10468,2474,70747,50549,42020,556,1
泪目,2,235,7.3,4.205,4.206,16,1.338,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,1
泪目,2,24,7.6,3.887,4.22,3,0.08,BV1T4411f7yB,人力VOCALOID,3456514,142890,19232,6682,122239,10919,111403,264,1
泪目,2,31,7.8,3.64,3.393,2,0.131,BV1cE411477E,人力VOCALOID,1414859,134956,31453,9373,38864,8994,19883,221,1
泪目,2,33,7.5,2.734,2.636,6,0.167,BV1nt411M7Wk,鬼畜调教,1465881,117540,7199,2246,79013,16223,61333,120,1
泪目,2,53,6.4,3.976,4.541,1,0.151,BV1wb411A7rc,搞笑,2671992,75930,12355,4291,34050,13658,10306,352,1
泪目,2,60,7,4.542,4.805,1,0.106,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,1
泰勒,2,26,7.5,4.027,3.344,2,0.068,BV1wb411A7rc,搞笑,2671992,75930,12355,4291,34050,13658,10306,352,1
泽野弘之,4,25,6,4.004,3.913,2,0.05,BV1Hs411N7BJ,鬼畜调教,1373958,49492,9791,1208,45094,29635,38983,478,-1
泽野,2,43,6.9,4.612,2.456,2,0.088,BV1Hs411N7BJ,鬼畜调教,1373958,49492,9791,1208,45094,29635,38983,478,1
洗漱霸王,4,36,6.2,3.959,3.816,1,0.055,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,-1
洗澡,2,16,6.3,2.5,3.625,1,0.018,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,0
洛天依,3,31,6.5,2.806,3.308,1,0.047,BV1yK4y1h7XH,鬼畜剧场,2151863,128525,5956,1224,66209,14695,40946,659,1
洛必达法则,5,32,6.3,4.265,4.218,2,0.088,BV1wb411A7rc,搞笑,2671992,75930,12355,4291,34050,13658,10306,352,1
洛必达,3,68,6.3,4.91,3.477,3,0.176,BV1wb411A7rc,搞笑,2671992,75930,12355,4291,34050,13658,10306,352,1
洛杉矶时间,5,23,7.8,3.121,2.369,1,0.162,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,-1
洛杉矶,3,89,8.2,3.624,3.21,1,0.627,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,-1
洛阳,2,32,5.2,2.617,2.367,2,0.32,BV1M7411r7vb,鬼畜调教,3008999,145901,6581,2695,73206,45632,48418,97,0
洞主,2,49,7.3,4.472,4.333,3,0.072,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,-1
洞子大,3,32,5.9,2.843,3.64,1,0.225,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,1
活该,2,66,6.3,2.339,2.293,12,0.118,BV1cE411477E,人力VOCALOID,1414859,134956,31453,9373,38864,8994,19883,221,-1
派大星,3,245,6,5.622,2.658,2,1.017,BV1U441127NE,鬼畜调教,3416379,226168,18975,2862,135633,18993,111063,240,1
流弊,2,36,8.4,2.761,4.072,3,0.052,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,1
流弊,2,48,6.9,2.57,3.476,1,0.293,BV15W411i7dR,人力VOCALOID,2384323,33262,10365,4185,70770,21261,55689,164,1
流批,2,21,6.1,3.821,4.297,1,0.087,BV1U441127NE,鬼畜调教,3416379,226168,18975,2862,135633,18993,111063,240,1
浜块亶,2,20,5,2.023,3.722,2,0.119,BV1Yb411q7xA,楝肩暅璋冩暀,1227514,110537,2848,2346,109694,7062,56240,159,-1
浜块亶,2,38,6.9,2.021,4.537,1,0.333,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,-1
浜屽,2,36,5.9,4.081,3.078,2,0.385,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,1
浜岃惀闀,3,34,6.6,4.396,3.844,3,0.272,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,1
浜戦,2,50,6.6,4.406,2.82,1,0.439,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,-1
浜斾簲寮,3,19,5.2,4.143,3.932,2,0.198,BV1QW411E7oP,楝肩暅璋冩暀,2569983,46331,10922,3893,59648,19603,59871,91,1
浜旂櫨涓,3,72,5.3,3.448,3.454,6,0.495,BV1QW411E7oP,楝肩暅璋冩暀,2569983,46331,10922,3893,59648,19603,59871,91,-1
浜氱湢,2,37,6.1,4.128,4.283,2,0.379,BV19K4y177SG,鍗曟満娓告垙,7341687,303239,4716,2556,90217,55675,98315,95,-1
浜烘墠,2,17,5.4,3.007,2.845,3,0.099,BV1Ct411t7Ec,楝肩暅璋冩暀,2082100,99545,7376,2676,57331,16413,65890,151,0
浜烘墠,2,19,5.2,3.281,3.281,2,0.147,BV1Bt411L7Vw,浜哄姏VOCALOID,1699712,84095,6238,1365,28079,12251,38190,109,0
浜烘墠,2,210,5.3,5.056,5.296,2,1.807,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,0
浜烘墠,2,23,5.4,3.969,3.654,2,0.1,BV1Xx411j7JA,浜哄姏VOCALOID,1256452,27669,7802,1875,50764,17804,44561,219,0
浜烘墠,2,37,5.1,4.134,3.728,1,0.407,BV1QW411E7oP,楝肩暅璋冩暀,2569983,46331,10922,3893,59648,19603,59871,91,0
浜虹被,2,22,5.6,2.845,2.785,1,0.041,BV1Vx411L7XS,浜哄姏VOCALOID,1132608,36639,17938,3720,99764,7469,57158,517,0
浜虹被,2,45,5.1,5.014,2.507,1,0.495,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,0
浜鍓,2,21,8.5,3.975,4.011,1,0.184,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,1
浠ヤ负,2,18,5.9,2.774,2.217,1,0.082,BV1Xx411j7JA,浜哄姏VOCALOID,1256452,27669,7802,1875,50764,17804,44561,219,0
浠婂ぉ,2,16,5,3.75,2.852,1,0.073,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,0
浠嬪叆璋冩煡,4,66,6,2.403,4.881,1,0.606,BV1Bt411L7Vw,浜哄姏VOCALOID,1699712,84095,6238,1365,28079,12251,38190,109,1
浠涔堥,3,32,5.5,3.012,3.304,1,0.126,BV1i7411A7yk,MMD路3D,3579963,160744,33254,19310,51097,86031,51423,253,-1
浠涔,2,128,6.2,4.509,5.119,2,1.105,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,0
浠涔,2,20,5.9,2.421,3.509,1,0.233,BV1u4411J7JW,楝肩暅璋冩暀,1950769,54671,3013,840,20285,20088,35947,86,0
浠涔,2,205,5.8,3.004,5.107,3,0.798,BV1i7411A7yk,MMD路3D,3579963,160744,33254,19310,51097,86031,51423,253,0
浠涔,2,23,5.3,3.551,4.143,2,0,BV1jK411373z,缁煎悎,1637641,62402,1805,1659,14484,7681,55811,238,0
浠涔,2,23,6.4,2.848,4.11,2,0.167,BV1rW411C78f,楝肩暅璋冩暀,1929432,62136,6141,1811,92488,16668,63887,132,0
浠涔,2,25,6.2,2.903,4.164,1,0.098,BV1PJ411d7DM,浜哄姏VOCALOID,1919618,149176,4520,1242,101426,10793,67439,256,0
浠涔,2,30,6.1,2.582,4.615,3,0.257,BV1Bt411L7Vw,浜哄姏VOCALOID,1699712,84095,6238,1365,28079,12251,38190,109,0
浠涔,2,45,6.8,3.758,4.864,2,0.473,BV1QW411E7oP,楝肩暅璋冩暀,2569983,46331,10922,3893,59648,19603,59871,91,0
浠涔,2,56,5.9,3.419,4.148,2,0.251,BV1Xx411j7JA,浜哄姏VOCALOID,1256452,27669,7802,1875,50764,17804,44561,219,0
浠涔,2,56,6.2,3.085,4.572,2,0.593,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,0
浠涔,2,56,7.4,2.163,5.099,1,0.394,BV1nt411C7gB,鍘熷垱闊充箰,4174848,215291,15347,6485,155957,24442,67017,142,0
浠涔,2,63,6.4,3.66,4.8,2,0.118,BV1Vx411L7XS,浜哄姏VOCALOID,1132608,36639,17938,3720,99764,7469,57158,517,0
浠涔,2,64,6,4.191,4.793,1,0.134,BV15x411t7bF,楝肩暅鍓у満,1410972,12698,14959,618,4334,4298,12455,478,0
浣忔墜,2,21,5.7,3.463,3.237,1,0.096,BV1Xx411j7JA,浜哄姏VOCALOID,1256452,27669,7802,1875,50764,17804,44561,219,-1
浣滄枃,2,18,6.1,3.948,2.816,2,0.065,BV1Yp4y1S7Zj,楝肩暅璋冩暀,1238608,80279,5817,1587,27996,10424,20106,263,0
浣滄诲埌搴,4,43,6.4,2.263,2.039,1,0.473,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,-1
浣犱滑,2,43,5,4.833,4.356,2,0.088,BV15x411t7bF,楝肩暅鍓у満,1410972,12698,14959,618,4334,4298,12455,478,0
浣犲啀楠,3,26,5.3,4.075,3.979,1,0,BV1gD4y1X7Xa,楝肩暅璋冩暀,3028207,154818,3668,2409,46095,47585,55092,90,1
浣犳槸榄旈煎悧,5,176,5.4,5.36,5.397,1,1.544,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,-1
浣跨敤,2,61,6.2,3.116,4.761,1,0.128,BV15x411t7bF,楝肩暅鍓у満,1410972,12698,14959,618,4334,4298,12455,478,0
浮游炮,3,20,6.5,2.922,3.846,1,0.035,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,-1
海绵宝宝,4,216,5.4,5.619,3.457,1,0.9,BV1U441127NE,鬼畜调教,3416379,226168,18975,2862,135633,18993,111063,240,1
海绵,2,23,5.4,3.495,2.786,1,0.168,BV1ui4y1g7zc,鬼畜调教,1171213,102417,1664,1561,27802,3928,30293,137,-1
海超人,3,27,5.5,4.236,2.036,1,0.113,BV1U441127NE,鬼畜调教,3416379,226168,18975,2862,135633,18993,111063,240,-1
浼ゅ,2,17,7.2,2.292,3.572,1,0.036,BV15x411t7bF,楝肩暅鍓у満,1410972,12698,14959,618,4334,4298,12455,478,0
浼ゅ,2,18,5.7,2.35,3.614,1,0.198,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,0
浼ゆ劅,2,18,5.6,2.547,3.308,1,0.035,BV1Vx411L7XS,浜哄姏VOCALOID,1132608,36639,17938,3720,99764,7469,57158,517,0
浼楁墍鍛ㄧ煡,4,16,7.2,3.875,2.35,1,0.033,BV15x411t7bF,楝肩暅鍓у満,1410972,12698,14959,618,4334,4298,12455,478,0
浼樼,2,120,5.7,5.42,5.518,2,1.035,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,0
浼樼,2,16,5.1,3.75,3.375,2,0.165,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,0
浼樼,2,46,5.3,4.735,4.689,1,0.348,BV1rW411C78f,楝肩暅璋冩暀,1929432,62136,6141,1811,92488,16668,63887,132,0
浼橀泤,2,122,6.2,5.225,3.467,1,1.341,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,-1
浼犳煋,2,62,6.8,2.811,5.039,2,0.274,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,0
消费,2,70,6.5,2.307,4.163,3,0.159,BV1wb411A7rc,搞笑,2671992,75930,12355,4291,34050,13658,10306,352,0
涓囨伓涔嬫簮,4,38,5.5,4.524,4.524,1,0.585,BV1Wx41127uw,楝肩暅璋冩暀,2317673,63684,7502,3312,52781,25876,62774,65,1
涓囪兘鑻辫,4,30,7.3,4.415,4.548,1,0.211,BV1nt411C7gB,鍘熷垱闊充箰,4174848,215291,15347,6485,155957,24442,67017,142,-1
涓夎繛,2,17,7.3,3.69,2.778,1,0.187,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,1
涓夎繛,2,19,5.9,2.76,2.135,2,0.068,BV1Yp4y1S7Zj,楝肩暅璋冩暀,1238608,80279,5817,1587,27996,10424,20106,263,1
涓夎繛,2,43,5.8,4.561,4.108,2,0.164,BV1PJ411d7DM,浜哄姏VOCALOID,1919618,149176,4520,1242,101426,10793,67439,256,1
涓婂ご,2,21,5.5,3.69,3.266,1,0.082,BV1PJ411d7DM,浜哄姏VOCALOID,1919618,149176,4520,1242,101426,10793,67439,256,0
涓婂ご,2,24,6.8,3.887,3.459,1,0.169,BV1nt411C7gB,鍘熷垱闊充箰,4174848,215291,15347,6485,155957,24442,67017,142,0
涓婂ご,2,31,5.3,3.825,3.809,2,0,BV17a411w7Pq,浜哄姏VOCALOID,1805338,98640,3020,1010,25353,13884,25300,200,0
涓婂ご,2,53,6,4.735,3.908,1,0.582,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,0
涓婄嚎,2,21,5.4,3.135,3.88,1,0.044,BV15x411t7bF,楝肩暅鍓у満,1410972,12698,14959,618,4334,4298,12455,478,1
涓婄數瑙,3,18,6.3,3.837,3.725,3,0.246,BV1Wx41127uw,楝肩暅璋冩暀,2317673,63684,7502,3312,52781,25876,62774,65,1
涓婇,2,28,6.4,2.662,2.761,13,0.061,BV1Yp4y1S7Zj,楝肩暅璋冩暀,1238608,80279,5817,1587,27996,10424,20106,263,1
涓嬭緢瀛,3,16,5,3.5,2.68,1,0.073,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,-1
涓嬮潰,2,228,5.5,4.816,3.52,1,0.901,BV1i7411A7yk,MMD路3D,3579963,160744,33254,19310,51097,86031,51423,253,0
涓嶉敊,2,79,6.4,4.833,4.453,2,0.542,BV1nt411C7gB,鍘熷垱闊充箰,4174848,215291,15347,6485,155957,24442,67017,142,0
涓杈瑰幓,3,49,5.6,2.29,4.024,6,0.386,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,-1
涓栫晫鏍稿钩,4,21,6.4,3.821,4.011,1,0.044,BV15x411t7bF,楝肩暅鍓у満,1410972,12698,14959,618,4334,4298,12455,478,1
涓栫晫,2,17,5.1,3.528,2.012,2,0.073,BV1Xx411j7JA,浜哄姏VOCALOID,1256452,27669,7802,1875,50764,17804,44561,219,0
涓栫晫,2,17,7.6,2.534,3.382,1,0.067,BV1i7411A7yk,MMD路3D,3579963,160744,33254,19310,51097,86031,51423,253,0
涓栫晫,2,36,6.3,3.147,3.243,1,0.07,BV1Vx411L7XS,浜哄姏VOCALOID,1132608,36639,17938,3720,99764,7469,57158,517,0
涓栫晫,2,37,6.5,4.358,2.429,1,0.077,BV15x411t7bF,楝肩暅鍓у満,1410972,12698,14959,618,4334,4298,12455,478,0
涓滆タ,2,43,7,2.875,4.562,1,0.196,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,0
涓滆タ,2,65,6.6,2.863,4.004,1,0.257,BV1i7411A7yk,MMD路3D,3579963,160744,33254,19310,51097,86031,51423,253,0
涓炵浉,2,33,7.3,3.917,4.294,4,0.058,BV1Vx411L7XS,浜哄姏VOCALOID,1132608,36639,17938,3720,99764,7469,57158,517,1
涓缇庡悎鎷,4,35,5.5,2.431,2.208,12,0.147,BV1Bt411L7Vw,浜哄姏VOCALOID,1699712,84095,6238,1365,28079,12251,38190,109,1
涓轰粈涔,3,17,5.3,3.455,3.382,1,0.149,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,0
涓轰粈涔,3,22,6.1,2.857,3.077,2,0.106,BV1Ct411t7Ec,楝肩暅璋冩暀,2082100,99545,7376,2676,57331,16413,65890,151,0
涓轰粈涔,3,25,5.3,3.559,3.175,1,0.048,BV1Vx411L7XS,浜哄姏VOCALOID,1132608,36639,17938,3720,99764,7469,57158,517,0
涓轰粈涔,3,26,5.2,4.152,3.239,2,0.275,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,0
涓轰粈涔,3,33,6.5,4.37,4.309,1,0.232,BV1nt411C7gB,鍘熷垱闊充箰,4174848,215291,15347,6485,155957,24442,67017,142,0
涓轰粈涔,3,51,5.6,4.158,4.27,3,0.194,BV1i7411A7yk,MMD路3D,3579963,160744,33254,19310,51097,86031,51423,253,0
涓鍙,2,30,5.6,2.113,4.028,1,0.263,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,-1
涓鍥絙oy,5,34,5.2,3.676,3.506,2,0.508,BV1Wx41127uw,楝肩暅璋冩暀,2317673,63684,7502,3312,52781,25876,62774,65,1
涓鍥,2,31,6.2,2.91,2.652,16,0.14,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,0
涓閬,2,19,5.7,2.608,3.642,1,0.134,BV1nt411C7gB,鍘熷垱闊充箰,4174848,215291,15347,6485,155957,24442,67017,142,-1
涓闂,2,24,6.9,3.486,2.23,1,0.095,BV1i7411A7yk,MMD路3D,3579963,160744,33254,19310,51097,86031,51423,253,0
涔岄甫鍧愰炴満,5,40,5.4,4.922,4.463,1,0.084,BV15x411t7bF,楝肩暅鍓у満,1410972,12698,14959,618,4334,4298,12455,478,1
涔濆崄浜,3,17,6,2.814,3.499,2,0.073,BV1Xx411j7JA,浜哄姏VOCALOID,1256452,27669,7802,1875,50764,17804,44561,219,-1
涔颁拱涔,3,28,5.4,2.705,3.037,3,0.082,BV1Xx411j7JA,浜哄姏VOCALOID,1256452,27669,7802,1875,50764,17804,44561,219,-1
涔颁拱,2,46,5.1,2.04,2.242,5,0.082,BV1Xx411j7JA,浜哄姏VOCALOID,1256452,27669,7802,1875,50764,17804,44561,219,-1
涔颁綘鎵嬭剼,4,47,6.3,3.65,4.639,1,0.723,BV1Wx41127uw,楝肩暅璋冩暀,2317673,63684,7502,3312,52781,25876,62774,65,-1
淇℃伅绱,3,15,6.2,3.323,3.24,1,0.068,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,-1
淇濆浗,2,25,5.9,2.175,3.779,6,0,BV1gD4y1X7Xa,楝肩暅璋冩暀,3028207,154818,3668,2409,46095,47585,55092,90,-1
淦淦淦,3,23,5.5,2.119,2.119,2,0.085,BV1fK4y1h7q2,鬼畜调教,7379420,426793,14456,2250,125217,44095,122143,117,-1
深渊巨口,4,27,7.2,4.001,3.449,2,0.217,BV1nt411M7Wk,鬼畜调教,1465881,117540,7199,2246,79013,16223,61333,120,-1
深田咏美,4,24,5.9,2.06,3.935,1,0.296,BV1E7411h761,鬼畜调教,3180088,243471,12048,2508,125463,31706,111597,81,-1
混入其中,4,29,6.2,4.556,4.487,1,0.322,BV16k4y197aT,鬼畜调教,1531537,105585,3296,1876,68133,11761,49720,90,1
混入其中,4,59,5.4,5.104,4.785,1,0.048,BV1Yt411k74f,网络游戏,1011778,8155,2841,403,3366,779,3445,1230,1
渐渐,2,19,5.3,2.608,2.926,1,0.134,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,0
渚嬪亣,2,211,5.5,3.685,5.673,2,0.918,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,1
游乐娃子,4,44,5.1,4.36,4.677,1,0.077,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,1
游乐王子,4,22,5.2,3.914,3.409,1,0.039,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,1
游戏结束,4,17,7,3.97,3.97,1,0.108,BV1Ay4y187tP,鬼畜剧场,7885083,325854,4774,3305,99422,97101,109070,158,1
游戏,2,305,6.3,3.272,6.083,2,0.319,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,0
游戏,2,59,5.7,4.205,5.098,3,0.167,BV1NW411m7Jg,鬼畜调教,1067686,39382,3846,2393,50953,12277,24482,329,0
游标卡尺,4,35,7.6,4.458,4.686,1,0.133,BV1T4411f7yB,人力VOCALOID,3456514,142890,19232,6682,122239,10919,111403,264,-1
游ne娃子,5,53,5.2,4.102,4.614,1,0.093,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,-1
溜肥肠,3,46,5.9,3.475,4.648,1,0.393,BV1NW411R7BD,人力VOCALOID,1835102,47969,4886,1332,53269,18949,41687,117,1
滑稽,2,19,9.7,3.892,3.722,1,0.029,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,0
滑稽,2,28,8.6,4.25,4.253,1,0.032,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,0
满分,2,31,6.8,4.414,3.273,1,0.035,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,1
满清,2,16,5.2,3.578,3.75,1,0.061,BV1T4411f7yB,人力VOCALOID,3456514,142890,19232,6682,122239,10919,111403,264,-1
漂亮,2,17,8.8,3.169,3.572,3,0.017,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,0
漂亮,2,31,7.3,2.983,3.64,1,0.277,BV1rE41177qz,搞笑,1358971,241235,33501,6113,160261,24746,64915,112,0
漂亮,2,34,8.4,2.301,4.253,1,0.052,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,0
演技,2,16,7.5,3.375,3.149,1,0.045,BV1wb411A7rc,搞笑,2671992,75930,12355,4291,34050,13658,10306,352,1
漫威,2,21,8.6,3.744,3.785,1,0.032,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,1
漫威,2,64,6,4.031,3.769,1,0.66,BV1nW411p7u1,搞笑,2526029,42293,4615,1743,58254,25807,34824,97,1
潮汕,2,32,7,3.886,2.027,2,0.323,BV1pi4y1x7s7,鬼畜调教,4688283,167430,5219,2744,77194,68915,81373,96,1
