Word,Num,Frequence,Mut,Freedom_L,Freedom_R,TF,IDF,TF-IDF,Mark,Rep,Den
滚滚滚,3,1379,8.1,2.096,2.118,0.018392552,3.533938065,0.064998141,1,0.04,0.00026659557451346307
滚出去,3,86,5.2,5.017,4.91,0.001147034,4.734297899,0.005430399,1,0.0,0.0
跪着看,3,127,5.7,2.821,3.222,0.001693875,4.566607182,0.007735263,1,0.04,0.0001999466808850973
鬼看条,3,153,6.6,5.716,6.193,0.002040653,4.486296431,0.009154974,1,0.0,0.0
鬼见条,3,260,6.7,5.983,6.385,0.003467776,4.257176644,0.014762937,1,0.04,6.664889362836577e-05
鬼谷子,3,121,6.0,4.888,5.378,0.00161385,4.587457321,0.007403467,1,0.0,0.0
鬼畜区,3,1764,6.1,6.12,6.744,0.023527529,3.427072442,0.080630546,1,0.04,0.0009997334044254864
光膀子,3,117,6.4,3.279,3.82,0.001560499,4.601935144,0.007181317,1,0.04,0.001466275659824047
古田螺,3,103,7.3,4.556,4.748,0.001373773,4.656783812,0.006397364,1,0.0,0.0
古天乐,3,234,7.2,5.092,3.681,0.003120999,4.302749289,0.013428875,1,0.04,6.664889362836577e-05
跟着唱,3,185,6.1,5.128,3.527,0.002467456,4.404304207,0.010867428,1,0.0,0.0
跟不上,3,99,5.9,4.915,4.023,0.001320423,4.673817152,0.006171413,1,0.04,0.00026659557451346307
根子癌,3,95,8.5,4.369,4.393,0.001267072,4.691545919,0.005944527,1,0.0,0.0
给爷整,3,120,6.0,5.32,2.057,0.001600512,4.591031781,0.007348002,1,0.04,0.0004665422553985604
给爷爬,3,311,6.1,5.494,5.574,0.004147994,4.179662558,0.017337215,1,0.04,0.0004665422553985604
给我爬,3,94,5.1,4.71,4.305,0.001253735,4.696093546,0.005887655,1,0.0,0.0
个锤子,3,142,5.0,5.831,4.977,0.001893939,4.518481114,0.008557729,1,0.04,0.0001999466808850973
高泽文,3,113,6.3,4.516,4.569,0.001507149,4.6169123,0.006958375,1,0.0,0.0
高音哥,3,404,5.7,5.625,5.97,0.005388391,4.066362128,0.021911149,1,0.0,0.0
高晓松,3,102,6.4,4.828,5.036,0.001360435,4.660979927,0.006340962,1,0.0,0.0
高产似,3,122,6.5,5.491,2.345,0.001627187,4.58391204,0.007458884,1,0.0,0.0
钢铁侠,3,180,9.1,4.722,4.944,0.002400768,4.416138577,0.010602125,1,0.04,0.00013329778725673153
刚看完,3,194,6.3,5.201,6.38,0.002587495,4.38378254,0.011343014,1,0.04,0.0004665422553985604
刚才那,3,108,5.3,5.483,2.717,0.001440461,4.636390654,0.00667854,1,0.04,0.00033324446814182886
敢不敢,3,150,6.8,2.159,4.878,0.00200064,4.494840204,0.008992558,1,0.04,0.00013329778725673153
噶韭菜,3,241,9.1,4.37,4.606,0.003214362,4.290001786,0.013789618,1,0.04,6.664889362836577e-05
复活甲,3,87,7.7,4.897,5.455,0.001160371,4.72933448,0.005487784,1,0.04,6.664889362836577e-05
复读机,3,102,7.2,4.709,5.4,0.001360435,4.660979927,0.006340962,1,0.0,0.0
复仇者,3,139,7.3,5.548,2.759,0.001853927,4.527689116,0.008394003,1,0.04,0.0006664889362836577
负能量,3,1032,6.9,6.161,6.273,0.013764405,3.65971683,0.050373823,1,0.0,0.0
父子情,3,101,6.7,3.084,4.82,0.001347098,4.66521698,0.006284503,1,0.0,0.0
父子局,3,122,7.9,4.884,5.05,0.001627187,4.58391204,0.007458884,1,0.0,0.0
釜山行,3,130,7.3,5.201,5.455,0.001733888,4.556545856,0.007900541,1,0.0,0.0
扶弟魔,3,86,7.1,5.244,5.421,0.001147034,4.734297899,0.005430399,1,0.0,0.0
伏特加,3,106,5.9,3.251,3.516,0.001413786,4.644433374,0.006566234,1,0.04,0.00013329778725673153
伏拉夫,3,159,8.7,4.238,4.218,0.002120679,4.469697169,0.009478791,1,0.04,6.664889362836577e-05
敷面膜,3,84,10.7,3.337,3.926,0.001120359,4.744398226,0.005315427,1,0.04,0.00013329778725673153
沸羊羊,3,107,9.5,3.826,3.82,0.001427123,4.640393396,0.006622414,1,0.04,0.00026659557451346307
非桥段,3,164,8.1,4.723,5.068,0.002187367,4.456333207,0.009747635,1,0.0,0.0
放假君,3,724,7.8,6.188,5.614,0.009656423,3.813479145,0.036824569,1,0.0,0.0
防抑郁,3,111,6.0,2.84,5.472,0.001480474,4.624599129,0.006846598,1,0.24,0.004998667022127433
方文山,3,1555,6.7,2.272,6.475,0.02073997,3.481807559,0.072212585,1,0.0,0.0
法家冲,3,205,5.5,4.637,2.524,0.002734208,4.359949931,0.011921011,1,0.0,0.0
发神经,3,324,6.4,3.506,4.973,0.004321383,4.161933791,0.017985309,1,0.0,0.0
二重奏,3,130,7.2,3.005,6.034,0.001733888,4.556545856,0.007900541,1,0.04,6.664889362836577e-05
二重唱,3,345,7.4,2.546,6.348,0.004601472,4.134741053,0.019025897,1,0.0,0.0
二营长,3,207,6.1,5.254,3.878,0.002760883,4.355753817,0.012025729,1,0.04,6.664889362836577e-05
二仙桥,3,130,7.6,5.358,4.72,0.001733888,4.556545856,0.007900541,1,0.04,0.0005331911490269261
二倍速,3,954,6.3,6.695,6.055,0.012724072,3.69381378,0.047000351,1,0.08,0.006864836043721674
耳机党,3,1361,8.4,6.441,4.99,0.018152475,3.539640044,0.064253229,1,0.04,6.664889362836577e-05
饿势力,3,221,7.7,4.57,4.827,0.00294761,4.327464177,0.012755676,1,0.0,0.0
夺笋呐,3,94,9.1,4.544,4.776,0.001253735,4.696093546,0.005887655,1,0.04,0.0001999466808850973
多少钱,3,197,5.9,4.16,4.042,0.002627507,4.377151961,0.011500999,1,0.04,0.0001999466808850973
多半是,3,139,5.1,3.804,2.086,0.001853927,4.527689116,0.008394003,1,0.0,0.0
对对对,3,1199,6.8,4.279,3.837,0.015991784,3.594635906,0.057484641,1,0.12,0.0006664889362836577
肚子痛,3,125,7.4,3.348,5.363,0.0016672,4.573446607,0.007624851,1,0.04,6.664889362836577e-05
肚子疼,3,481,8.3,3.599,6.255,0.006415386,3.990770113,0.025602332,1,0.04,0.0007331378299120235
杜鲁门,3,166,8.3,3.224,2.605,0.002214042,4.451100681,0.009854923,1,0.04,6.664889362836577e-05
斗地主,3,113,7.0,5.685,5.229,0.001507149,4.6169123,0.006958375,1,0.04,0.00013329778725673153
都别想,3,143,5.7,2.261,2.796,0.001907277,4.51545466,0.008612223,1,0.04,0.0003998933617701946
洞子大,3,153,5.4,3.413,3.656,0.002040653,4.486296431,0.009154974,1,0.0,0.0
顶上去,3,272,6.3,5.972,4.526,0.003627828,4.237654505,0.01537348,1,0.04,0.0015329245534524126
调音师,3,3955,6.6,3.374,7.553,0.052750213,3.076560869,0.162289242,1,0.0,0.0
电瓶车,3,91,6.4,3.659,5.429,0.001213722,4.710029324,0.005716665,1,0.04,6.664889362836577e-05
点外卖,3,143,5.8,2.594,3.111,0.001907277,4.51545466,0.008612223,1,0.0,0.0
点镜像,3,101,5.5,3.091,4.378,0.001347098,4.66521698,0.006284503,1,0.04,0.0013996267661956813
点进来,3,299,5.2,3.871,3.191,0.003987943,4.196695897,0.016736183,1,0.04,0.0009997334044254864
点个赞,3,95,6.0,4.432,4.181,0.001267072,4.691545919,0.005944527,1,0.04,0.00033324446814182886
第五遍,3,87,5.1,5.149,4.26,0.001160371,4.72933448,0.005487784,1,0.04,0.0005331911490269261
第四遍,3,106,5.6,4.922,4.36,0.001413786,4.644433374,0.006566234,1,0.04,0.00013329778725673153
第十遍,3,92,6.0,4.455,3.912,0.001227059,4.705334203,0.005773724,1,0.08,0.000599840042655292
第三遍,3,241,5.1,5.594,5.119,0.003214362,4.290001786,0.013789618,1,0.04,0.000599840042655292
第二遍,3,285,5.4,5.678,5.812,0.003801216,4.217451119,0.016031444,1,0.04,0.00013329778725673153
迪斯科,3,80,8.5,2.438,5.364,0.001067008,4.765332133,0.005084648,1,0.04,0.00013329778725673153
滴滴滴,3,353,8.4,2.813,2.981,0.004708173,4.12481389,0.019420339,1,0.2,0.00026659557451346307
邓紫棋,3,92,11.4,5.393,4.199,0.001227059,4.705334203,0.005773724,1,0.0,0.0
地瓜烧,3,106,7.4,4.62,5.252,0.001413786,4.644433374,0.006566234,1,0.0,0.0
道家冲,3,181,5.4,4.528,2.612,0.002414106,4.413745764,0.010655249,1,0.0,0.0
盗视频,3,88,5.4,4.717,3.373,0.001173709,4.724427145,0.005545102,1,0.0,0.0
党表示,3,136,6.1,3.108,5.796,0.001813914,4.537096585,0.008229902,1,0.0,0.0
挡字幕,3,499,6.3,5.006,4.57,0.006655463,3.974847147,0.026454448,1,0.0,0.0
弹簧手,3,97,6.1,3.186,3.614,0.001293747,4.682591076,0.00605809,1,0.0,0.0
单身狗,3,299,7.7,4.766,3.576,0.003987943,4.196695897,0.016736183,1,0.0,0.0
单抽出,3,188,5.9,3.978,5.52,0.002507469,4.397355348,0.011026232,1,0.04,6.664889362836577e-05
戴耳机,3,150,7.2,5.6,5.08,0.00200064,4.494840204,0.008992558,1,0.0,0.0
带孝子,3,464,6.4,6.285,6.425,0.006188647,4.006364199,0.024793974,1,0.0,0.0
带善人,3,225,5.4,5.247,5.776,0.00300096,4.319708713,0.012963274,1,0.0,0.0
带恶人,3,133,5.4,5.676,6.182,0.001773901,4.546712353,0.008065418,1,0.04,6.664889362836577e-05
逮虾户,3,2102,8.7,3.94,3.864,0.028035638,3.350977879,0.093946803,1,0.04,0.00013329778725673153
逮鸡户,3,1096,8.7,5.135,5.297,0.014618011,3.633610524,0.053116159,1,0.0,0.0
逮猴户,3,211,8.7,3.975,4.634,0.002814234,4.347481291,0.012234829,1,0.0,0.0
大嘴花,3,180,5.5,5.527,3.602,0.002400768,4.416138577,0.010602125,1,0.0,0.0
大幽魂,3,136,5.4,2.62,3.152,0.001813914,4.537096585,0.008229902,1,0.0,0.0
大伊万,3,168,5.2,3.829,4.32,0.002240717,4.445930447,0.009962072,1,0.0,0.0
大天狗,3,333,5.2,3.585,4.128,0.004441421,4.150070685,0.018432212,1,0.0,0.0
大鳝人,3,101,5.4,4.726,4.997,0.001347098,4.66521698,0.006284503,1,0.0,0.0
大骟人,3,104,5.4,4.437,5.232,0.001387111,4.652627853,0.006453709,1,0.0,0.0
大马猴,3,117,5.3,4.686,5.721,0.001560499,4.601935144,0.007181317,1,0.0,0.0
大红神,3,117,5.3,2.928,4.505,0.001560499,4.601935144,0.007181317,1,0.0,0.0
打桩机,3,80,7.0,4.82,5.097,0.001067008,4.765332133,0.005084648,1,0.0,0.0
打篮球,3,350,5.3,5.069,5.012,0.00466816,4.128510035,0.019272547,1,0.0,0.0
从来没,3,160,5.3,4.565,3.547,0.002134016,4.466991276,0.009532632,1,0.04,0.00013329778725673153
次元斩,3,80,6.4,4.697,2.977,0.001067008,4.765332133,0.005084648,1,0.0,0.0
传送门,3,114,8.0,3.271,4.274,0.001520487,4.613119311,0.007014186,1,0.04,0.00013329778725673153
穿越者,3,131,6.8,5.052,5.196,0.001747226,4.55324322,0.007955544,1,0.04,6.664889362836577e-05
川建国,3,5959,6.4,5.078,2.721,0.079478767,2.898570892,0.230374839,1,0.04,6.664889362836577e-05
处刑曲,3,132,7.7,5.432,5.809,0.001760563,4.549965511,0.008010503,1,0.04,6.664889362836577e-05
处女币,3,408,6.5,6.077,5.118,0.005441741,4.062093844,0.022104864,1,0.04,0.00013329778725673153
楚云飞,3,309,6.1,5.661,4.679,0.004121319,4.182455458,0.017237232,1,0.04,6.664889362836577e-05
初中生,3,85,5.1,4.714,4.93,0.001133696,4.7393187,0.005372947,1,0.0,0.0
初三党,3,86,6.5,5.288,4.397,0.001147034,4.734297899,0.005430399,1,0.0,0.0
出奇迹,3,143,5.2,2.951,5.676,0.001907277,4.51545466,0.008612223,1,0.04,0.00013329778725673153
臭妹妹,3,165,7.7,4.386,4.319,0.002200704,4.453709064,0.009801296,1,0.0,0.0
臭弟弟,3,199,7.1,4.733,5.794,0.002654183,4.372787156,0.011606176,1,0.0,0.0
冲冲冲,3,3640,7.4,3.119,3.054,0.048548869,3.112596473,0.151113038,1,0.64,0.09277525993068515
吃吃吃,3,112,7.0,2.727,2.66,0.001493811,4.620738708,0.006902512,1,0.16,0.00033324446814182886
吃粑粑,3,110,6.4,4.061,3.838,0.001467136,4.628494173,0.006790631,1,0.04,0.00013329778725673153
承太郎,3,97,7.6,3.746,4.423,0.001293747,4.682591076,0.00605809,1,0.04,0.0010663822980538523
陈小春,3,117,8.0,3.917,3.742,0.001560499,4.601935144,0.007181317,1,0.0,0.0
陈冠希,3,86,8.5,5.052,4.941,0.001147034,4.734297899,0.005430399,1,0.0,0.0
陈刀仔,3,98,8.9,4.419,4.702,0.001307085,4.678181957,0.006114781,1,0.0,0.0
钞能力,3,189,7.7,5.72,5.854,0.002520807,4.395063551,0.011079105,1,0.0,0.0
蹭热度,3,100,8.1,4.949,4.646,0.00133376,4.669495778,0.006227987,1,0.0,0.0
艸艸艸,3,613,8.2,2.008,2.085,0.00817595,3.885648781,0.031768869,1,0.04,6.664889362836577e-05
曹老板,3,97,7.0,5.054,5.038,0.001293747,4.682591076,0.00605809,1,0.0,0.0
藏头诗,3,153,8.5,4.658,4.149,0.002040653,4.486296431,0.009154974,1,0.0,0.0
蔡徐坤,3,4522,7.7,6.513,6.632,0.060312633,3.018390564,0.182047083,1,0.04,0.005931751532924554
菜虚鲲,3,431,8.5,5.598,5.821,0.005748506,4.038333405,0.023214385,1,0.0,0.0
不要停,3,388,5.1,4.501,2.607,0.005174989,4.08386755,0.021133971,1,0.04,6.664889362836577e-05
不要脸,3,277,5.0,4.858,5.382,0.003694516,4.229772356,0.01562696,1,0.0,0.0
不停歇,3,102,5.0,2.543,4.287,0.001360435,4.660979927,0.006340962,1,0.0,0.0
不敢当,3,324,5.1,4.199,4.118,0.004321383,4.161933791,0.017985309,1,0.04,0.00013329778725673153
不对劲,3,444,5.1,3.282,5.629,0.005921895,4.025457141,0.023838335,1,0.12,0.0007331378299120235
播放量,3,930,6.8,4.351,6.605,0.012403969,3.704867471,0.045955062,1,0.08,0.06171687549986671
波澜哥,3,1023,5.8,6.284,6.577,0.013644366,3.663517195,0.04998637,1,0.04,0.00026659557451346307
波澜波,3,541,6.6,3.223,2.55,0.007215642,3.939817865,0.028428317,1,0.0,0.0
病名为,3,114,6.8,4.751,2.504,0.001520487,4.613119311,0.007014186,1,0.0,0.0
别开腔,3,107,7.5,2.981,3.857,0.001427123,4.640393396,0.006622414,1,0.0,0.0
表示很,3,411,5.3,6.527,4.587,0.005481754,4.058919936,0.022250001,1,0.04,0.0001999466808850973
表情包,3,248,6.4,5.407,6.085,0.003307725,4.277617805,0.014149184,1,0.04,0.002399360170621168
便宜点,3,201,6.8,2.997,3.13,0.002680858,4.368465782,0.011711236,1,0.64,0.17755265262596642
变形计,3,88,7.9,4.195,4.256,0.001173709,4.724427145,0.005545102,1,0.0,0.0
变声器,3,131,7.7,4.74,5.298,0.001747226,4.55324322,0.007955544,1,0.0,0.0
边伯贤,3,150,8.4,3.807,2.28,0.00200064,4.494840204,0.008992558,1,0.04,6.664889362836577e-05
币已投,3,170,5.7,2.806,5.991,0.002267392,4.440821041,0.010069083,1,0.04,6.664889362836577e-05
彼岸花,3,220,6.5,3.688,4.098,0.002934272,4.329424878,0.012703711,1,0.0,0.0
本来就,3,262,5.6,6.301,3.328,0.003494452,4.253861403,0.014864913,1,0.04,0.00013329778725673153
被吓到,3,115,5.7,4.383,3.314,0.001533824,4.609359162,0.007069946,1,0.04,0.00013329778725673153
被洗脑,3,264,5.5,4.881,2.496,0.003521127,4.250571278,0.0149668,1,0.04,0.0007331378299120235
被窝里,3,97,6.0,2.754,4.616,0.001293747,4.682591076,0.00605809,1,0.04,6.664889362836577e-05
棒棒棒,3,169,7.9,2.784,3.065,0.002254055,4.44336823,0.010015595,1,0.04,6.664889362836577e-05
板拦根,3,85,8.5,5.129,5.715,0.001133696,4.7393187,0.005372947,1,0.0,0.0
百草园,3,281,7.3,4.403,4.837,0.003747866,4.223568043,0.015829367,1,0.04,0.0004665422553985604
白内障,3,104,6.8,5.003,2.889,0.001387111,4.652627853,0.006453709,1,0.04,6.664889362836577e-05
白莲花,3,81,6.1,4.481,4.844,0.001080346,4.760003299,0.005142449,1,0.0,0.0
白藏主,3,123,6.8,4.134,3.706,0.001640525,4.580395467,0.007514253,1,0.0,0.0
拔剑吧,3,798,7.0,3.967,3.963,0.010643406,3.771270372,0.040139161,1,0.0,0.0
拔刀吧,3,273,6.7,4.03,4.755,0.003641165,4.236066589,0.015424218,1,0.04,6.664889362836577e-05
八重樱,3,89,7.5,4.978,4.765,0.001187047,4.719574642,0.005602355,1,0.04,6.664889362836577e-05
奥特曼,3,176,6.5,5.348,5.105,0.002347418,4.425843885,0.010389305,1,0.04,0.0015995734470807784
奥莉给,3,85,6.0,4.525,5.018,0.001133696,4.7393187,0.005372947,1,0.04,6.664889362836577e-05
奥利给,3,29615,6.1,3.753,3.655,0.394993064,2.20229075,0.869889572,1,0.6,0.01606238336443615
奥力给,3,2167,6.1,4.735,4.554,0.028902582,3.337757874,0.096469821,1,0.4,0.002066115702479339
奥里给,3,452,6.1,4.351,4.353,0.006028596,4.01771895,0.024221204,1,0.04,0.0005331911490269261
奥观海,3,420,6.3,3.832,3.541,0.005601793,4.049535056,0.022684655,1,0.0,0.0
奥巴马,3,1621,6.5,4.05,3.778,0.021620252,3.463766302,0.0748875,1,0.04,0.00013329778725673153
敖厂长,3,102,7.4,5.132,4.438,0.001360435,4.660979927,0.006340962,1,0.04,6.664889362836577e-05
按镜像,3,83,8.0,2.429,4.488,0.001107021,4.749537866,0.005257838,1,0.04,0.0015995734470807784
艾瑞克,3,107,8.1,3.17,5.427,0.001427123,4.640393396,0.006622414,1,0.0,0.0
阿婆主,3,981,6.7,6.309,6.129,0.013084187,3.681705664,0.048172125,1,0.04,0.00013329778725673153
阿帕茶,3,260,6.8,5.355,4.622,0.003467776,4.257176644,0.014762937,1,0.0,0.0
阿古力,3,82,6.9,4.514,3.604,0.001093683,4.754739059,0.005200179,1,0.0,0.0
zbc,3,128,6.5,3.847,3.957,0.001707213,4.563227441,0.007790401,1,0.04,0.00033324446814182886
WTF,3,163,5.6,5.076,3.994,0.002174029,4.458973304,0.009693937,1,0.04,0.00026659557451346307
woc,3,2708,5.4,6.542,6.252,0.036118224,3.241008147,0.11705946,1,0.12,0.005931751532924554
van,3,1360,5.0,5.731,5.072,0.018139138,3.539959026,0.064211805,1,0.08,0.003332444681418289
VAN,3,252,6.7,5.5,5.012,0.003361076,4.270696631,0.014354134,1,0.08,0.003332444681418289
Van,3,185,5.0,4.867,3.912,0.002467456,4.404304207,0.010867428,1,0.08,0.003332444681418289
up主,3,5146,6.0,6.89,6.582,0.068635297,2.962262983,0.203315799,1,0.04,0.0012663289789389496
UP主,3,1032,6.3,6.454,6.032,0.013764405,3.65971683,0.050373823,1,0.04,0.0012663289789389496
tql,3,224,5.6,5.452,6.152,0.002987623,4.321634634,0.012911414,1,0.04,0.0001999466808850973
Tom,3,108,5.1,4.518,4.962,0.001440461,4.636390654,0.00667854,1,0.04,6.664889362836577e-05
SSR,3,302,6.1,4.878,4.339,0.004027956,4.192374523,0.016886698,1,0.0,0.0
SKS,3,131,5.7,4.805,5.27,0.001747226,4.55324322,0.007955544,1,0.08,0.00026659557451346307
skr,3,11173,5.8,4.954,4.92,0.14902102,2.625608485,0.391270855,1,0.16,0.0006664889362836577
SKR,3,264,6.9,4.645,4.554,0.003521127,4.250571278,0.0149668,1,0.16,0.0006664889362836577
six,3,374,5.1,3.379,3.658,0.004988263,4.099785884,0.02045081,1,0.12,0.000599840042655292
scp,3,272,5.4,5.876,3.598,0.003627828,4.237654505,0.01537348,1,0.04,0.00026659557451346307
SCP,3,192,6.8,4.961,2.724,0.002560819,4.388259843,0.011237541,1,0.04,0.00026659557451346307
rip,3,1117,5.7,4.768,4.893,0.014898101,3.625375348,0.054011207,1,0.04,0.0003998933617701946
RIP,3,685,7.5,4.274,4.492,0.009136257,3.837493036,0.035060322,1,0.04,0.0003998933617701946
rap,3,1200,5.3,6.489,6.247,0.016005122,3.594274144,0.057526795,1,0.0,0.0
RAP,3,92,6.7,4.892,4.265,0.001227059,4.705334203,0.005773724,1,0.0,0.0
qwq,3,400,8.5,6.377,6.341,0.005335041,4.070672779,0.021717204,1,0.48,0.0011330311916822181
QWQ,3,153,8.2,4.12,4.094,0.002040653,4.486296431,0.009154974,1,0.48,0.0011330311916822181
QAQ,3,1085,8.1,5.93,5.916,0.014471297,3.637987326,0.052646397,1,0.04,0.005065315915755798
PDD,3,516,6.3,6.074,5.737,0.006882202,3.960326609,0.027255769,1,0.6,0.10677152759264195
OUN,3,86,5.4,2.061,2.715,0.001147034,4.734297899,0.005430399,1,0.04,0.0003998933617701946
orz,3,97,5.0,4.552,4.82,0.001293747,4.682591076,0.00605809,1,0.04,0.00013329778725673153
OMG,3,183,6.7,5.142,5.2,0.002440781,4.408999329,0.010761402,1,0.04,0.0006664889362836577
MVP,3,253,7.3,5.441,3.582,0.003374413,4.268983435,0.014405314,1,0.12,0.0015329245534524126
MMP,3,123,6.3,2.947,5.651,0.001640525,4.580395467,0.007514253,1,0.04,6.664889362836577e-05
LOL,3,174,6.4,5.405,5.577,0.002320743,4.430779103,0.010282698,1,0.08,0.0005331911490269261
kun,3,1201,5.1,2.567,4.889,0.016018459,3.593912684,0.057568944,1,0.04,6.664889362836577e-05
gay,3,1421,5.5,5.314,5.425,0.018952732,3.520917555,0.066731005,1,0.24,0.002932551319648094
GAY,3,83,6.6,3.608,3.316,0.001107021,4.749537866,0.005257838,1,0.24,0.002932551319648094
FBI,3,831,5.6,5.154,2.947,0.011083547,3.753693825,0.041604241,1,0.08,0.002532657957877899
EXO,3,211,5.2,4.502,3.698,0.002814234,4.347481291,0.012234829,1,0.04,0.00033324446814182886
DIO,3,515,6.5,4.354,4.172,0.006868865,3.96116745,0.027208723,1,0.04,0.003132498000533191
cxk,3,1066,6.5,6.598,6.637,0.014217883,3.645652732,0.051833464,1,0.04,0.0019328179152226072
CXK,3,140,8.2,5.304,5.585,0.001867264,4.524598039,0.00844862,1,0.04,0.0019328179152226072
Com,3,90,5.2,2.639,2.082,0.001200384,4.714775759,0.005659542,1,0.04,0.0015995734470807784
CaO,3,131,5.9,5.085,3.43,0.001747226,4.55324322,0.007955544,1,0.04,0.0004665422553985604
BOY,3,122,6.5,2.582,2.863,0.001627187,4.58391204,0.007458884,1,0.04,0.0007331378299120235
bgm,3,5081,5.0,6.91,5.438,0.067768353,2.967782491,0.20112173,1,0.12,0.011996800853105838
BGM,3,4946,6.8,6.949,4.69,0.065967776,2.979475241,0.196549356,1,0.12,0.011996800853105838
51凡,3,269,6.1,5.54,4.943,0.003587815,4.242453388,0.015221137,1,0.04,6.664889362836577e-05
29杀,3,145,5.6,5.838,5.379,0.001933952,4.509464296,0.008721088,1,0.0,0.0
坐等,2,223,5.6,5.399,5.934,0.002974285,4.323569133,0.012859527,1,0.04,0.0027326046387629965
佐助,2,128,6.6,5.234,5.039,0.001707213,4.563227441,0.007790401,1,0.04,0.0001999466808850973
佐田,2,109,7.8,3.268,4.989,0.001453799,4.632424467,0.006734612,1,0.0,0.0
嘴型,2,218,6.5,5.673,3.424,0.002907597,4.333373037,0.012599703,1,0.04,6.664889362836577e-05
嘴臭,2,126,6.1,5.4,5.442,0.001680538,4.570013431,0.00768008,1,0.0,0.0
钻石,2,419,7.9,6.048,4.815,0.005588455,4.050567861,0.022636416,1,0.04,0.001466275659824047
祖安,2,2099,6.5,6.795,6.595,0.027995625,3.351597857,0.093830078,1,0.04,0.0001999466808850973
总司,2,296,6.3,3.237,3.81,0.00394793,4.201060702,0.016585494,1,0.04,6.664889362836577e-05
综艺,2,93,7.5,4.393,4.853,0.001240397,4.700689298,0.005830721,1,0.04,0.0001999466808850973
字幕,2,3878,5.1,5.688,6.42,0.051723218,3.085097372,0.159571164,1,0.08,0.005798453745667822
紫皮,2,122,5.5,4.696,3.65,0.001627187,4.58391204,0.007458884,1,0.0,0.0
籽岷,2,1254,9.5,6.103,4.897,0.016725352,3.575173426,0.059796034,1,0.92,0.4132231404958678
资深,2,138,6.8,3.509,2.836,0.001840589,4.530802351,0.008339345,1,0.04,0.0003998933617701946
追番,2,113,6.9,4.372,5.298,0.001507149,4.6169123,0.006958375,1,0.0,0.0
壮士,2,176,6.1,4.916,2.766,0.002347418,4.425843885,0.010389305,1,0.04,0.00033324446814182886
转载,2,279,7.0,3.352,5.223,0.003721191,4.22665912,0.015728205,1,0.04,0.0005331911490269261
专属,2,101,5.8,5.392,5.234,0.001347098,4.66521698,0.006284503,1,0.04,0.0009330845107971208
专辑,2,91,6.2,3.805,4.595,0.001213722,4.710029324,0.005716665,1,0.04,0.0001999466808850973
竹鼠,2,169,8.5,5.879,6.113,0.002254055,4.44336823,0.010015595,1,0.0,0.0
猪猪,2,427,6.5,4.919,3.552,0.005695156,4.042373383,0.023021946,1,0.04,0.00013329778725673153
猪妖,2,121,5.6,2.506,3.557,0.00161385,4.587457321,0.007403467,1,0.0,0.0
猪叫,2,608,6.2,2.27,5.737,0.008109262,3.889199859,0.031538539,1,0.04,0.0003998933617701946
诸君,2,147,5.0,4.943,2.948,0.001960627,4.503555436,0.008829794,1,0.0,0.0
诸葛,2,3113,8.6,5.787,3.127,0.041519953,3.180498543,0.13205415,1,0.04,0.0004665422553985604
朱棣,2,80,9.7,4.008,3.425,0.001067008,4.765332133,0.005084648,1,0.0,0.0
咒怨,2,131,9.8,4.671,5.508,0.001747226,4.55324322,0.007955544,1,0.0,0.0
周瑜,2,121,7.8,4.13,3.375,0.00161385,4.587457321,0.007403467,1,0.04,6.664889362836577e-05
周某,2,295,6.0,5.486,4.943,0.003934592,4.202525441,0.016535225,1,0.04,0.002665955745134631
周姐,2,1298,5.8,6.351,6.671,0.017312207,3.560208001,0.061635056,1,0.0,0.0
周董,2,174,7.3,5.403,5.206,0.002320743,4.430779103,0.010282698,1,0.0,0.0
重温,2,217,6.1,5.428,4.569,0.002894259,4.335360658,0.012547659,1,0.04,0.006331644894694748
中暑,2,91,5.7,5.18,3.492,0.001213722,4.710029324,0.005716665,1,0.0,0.0
智障,2,87,8.4,4.458,5.544,0.001160371,4.72933448,0.005487784,1,0.0,0.0
智商,2,251,7.7,5.697,3.255,0.003347738,4.272416611,0.014302931,1,0.0,0.0
痔疮,2,165,11.7,4.797,5.297,0.002200704,4.453709064,0.009801296,1,0.04,6.664889362836577e-05
